DATE,HOUR,MERIDIAN,HOURLYDRYBULBTEMPF,HOURLYRelativeHumidity,HOURLYWindSpeed,HOURLYWindGustSpeed,HOURLYPrecip,DAILYSunrise,DAILYSunset
12/29/2016,11:59:00,PM,,,,,,751,1636
12/30/2016,12:53:00,AM,38,97,0,,0,751,1636
12/30/2016,1:53:00,AM,38,100,0,,0.01,751,1636
12/30/2016,2:51:00,AM,39,93,0,,,751,1636
12/30/2016,2:53:00,AM,39,96,0,,0,751,1636
12/30/2016,3:53:00,AM,38,97,0,,0,751,1636
12/30/2016,4:00:00,AM,38,97,0,,,751,1636
12/30/2016,4:53:00,AM,38,100,0,,0,751,1636
12/30/2016,5:53:00,AM,38,100,0,,0,751,1636
12/30/2016,6:53:00,AM,39,86,0,,0,751,1636
12/30/2016,7:53:00,AM,39,96,0,,0,751,1636
12/30/2016,8:53:00,AM,40,89,0,,0,751,1636
12/30/2016,9:53:00,AM,41,86,0,,0,751,1636
12/30/2016,10:00:00,AM,41,86,0,,,751,1636
12/30/2016,10:53:00,AM,41,93,5,,0,751,1636
12/30/2016,11:53:00,AM,42,85,5,,0,751,1636
12/30/2016,12:53:00,PM,44,71,6,,0,751,1636
12/30/2016,1:53:00,PM,43,76,6,,0,751,1636
12/30/2016,2:53:00,PM,44,73,7,,0,751,1636
12/30/2016,3:53:00,PM,43,74,10,,0,751,1636
12/30/2016,4:00:00,PM,43,74,10,,,751,1637
12/30/2016,4:53:00,PM,40,79,7,,0,751,1637
12/30/2016,5:53:00,PM,36,89,3,,0,751,1637
12/30/2016,6:53:00,PM,35,93,0,,0,751,1637
12/30/2016,7:53:00,PM,33,92,3,,0,751,1637
12/30/2016,8:53:00,PM,33,92,0,,0,751,1637
12/30/2016,9:45:00,PM,31,100,5,,,751,1637
12/30/2016,9:53:00,PM,31,100,5,,0,751,1637
12/30/2016,10:00:00,PM,31,100,5,,,751,1637
12/30/2016,10:51:00,PM,30,100,0,,,751,1637
12/30/2016,10:53:00,PM,31,96,0,,0,751,1637
12/30/2016,11:51:00,PM,36,93,0,,,751,1637
12/30/2016,11:53:00,PM,35,96,0,,0,751,1637
12/30/2016,11:59:00,PM,,,,,,751,1637
12/31/2016,12:08:00,AM,34,100,3,,,751,1637
12/31/2016,12:10:00,AM,35,96,3,,,751,1637
12/31/2016,12:53:00,AM,34,100,3,,0,751,1637
12/31/2016,1:53:00,AM,33,100,5,,0,751,1637
12/31/2016,2:02:00,AM,34,97,5,,,751,1637
12/31/2016,2:08:00,AM,34,97,3,,,751,1637
12/31/2016,2:16:00,AM,34,97,3,,,751,1637
12/31/2016,2:41:00,AM,35,93,7,,,751,1637
12/31/2016,2:53:00,AM,35,93,3,,0,751,1637
12/31/2016,3:42:00,AM,35,93,3,,,751,1637
12/31/2016,3:53:00,AM,35,89,6,,0,751,1637
12/31/2016,4:00:00,AM,35,89,6,,,751,1637
12/31/2016,4:53:00,AM,34,92,3,,0,751,1637
12/31/2016,5:53:00,AM,34,92,5,,0,751,1637
12/31/2016,6:53:00,AM,32,96,3,,0,751,1637
12/31/2016,7:53:00,AM,33,92,0,,0,751,1637
12/31/2016,8:53:00,AM,33,89,3,,0,751,1637
12/31/2016,9:53:00,AM,34,85,0,,0,751,1637
12/31/2016,10:00:00,AM,34,85,0,,,751,1637
12/31/2016,10:53:00,AM,34,89,0,,0,751,1637
12/31/2016,11:53:00,AM,35,85,0,,0,751,1637
12/31/2016,12:06:00,PM,35,85,5,,,751,1637
12/31/2016,12:53:00,PM,36,82,5,,0,751,1637
12/31/2016,1:53:00,PM,35,85,8,,T,751,1637
12/31/2016,2:53:00,PM,36,86,8,,T,751,1637
12/31/2016,3:53:00,PM,36,86,8,,0,751,1637
12/31/2016,4:00:00,PM,36,86,8,,,751,1638
12/31/2016,4:53:00,PM,35,89,9,,T,751,1638
12/31/2016,5:51:00,PM,36,87,7,,,751,1638
12/31/2016,5:53:00,PM,35,89,8,,0,751,1638
12/31/2016,6:08:00,PM,35,89,6,,,751,1638
12/31/2016,6:53:00,PM,35,89,9,,T,751,1638
12/31/2016,7:53:00,PM,35,89,10,16,T,751,1638
12/31/2016,8:29:00,PM,35,89,10,,T,751,1638
12/31/2016,8:53:00,PM,36,86,10,,0.01,751,1638
12/31/2016,9:04:00,PM,36,89,8,,0.01,751,1638
12/31/2016,9:53:00,PM,35,93,5,,T,751,1638
12/31/2016,10:00:00,PM,35,93,5,,,751,1638
12/31/2016,10:14:00,PM,35,93,14,,,751,1638
12/31/2016,10:51:00,PM,36,93,8,,,751,1638
12/31/2016,10:53:00,PM,36,89,8,,0,751,1638
12/31/2016,11:42:00,PM,34,92,7,,0.06,751,1638
12/31/2016,11:45:00,PM,34,92,6,,0.07,751,1638
12/31/2016,11:51:00,PM,34,93,6,,,751,1638
12/31/2016,11:53:00,PM,33,96,7,,0.08,751,1638
12/31/2016,11:59:00,PM,,,,,,751,1638
1/1/2017,12:10:00,AM,34,92,8,,,751,1638
1/1/2017,12:29:00,AM,35,93,7,,,751,1638
1/1/2017,12:53:00,AM,35,93,14,,0,751,1638
1/1/2017,1:53:00,AM,36,89,6,,0,751,1638
1/1/2017,2:15:00,AM,36,93,3,,,751,1638
1/1/2017,2:51:00,AM,36,93,10,,,751,1638
1/1/2017,2:53:00,AM,36,93,9,,0,751,1638
1/1/2017,3:31:00,AM,36,93,13,,T,751,1638
1/1/2017,3:51:00,AM,36,93,11,,,751,1638
1/1/2017,3:53:00,AM,36,93,11,,T,751,1638
1/1/2017,4:00:00,AM,36,93,11,,,751,1638
1/1/2017,4:44:00,AM,36,93,13,,0.02,751,1638
1/1/2017,4:53:00,AM,36,89,10,,0.02,751,1638
1/1/2017,5:34:00,AM,36,93,10,,T,751,1638
1/1/2017,5:53:00,AM,36,93,11,20,T,751,1638
1/1/2017,6:24:00,AM,36,93,11,,T,751,1638
1/1/2017,6:53:00,AM,36,89,16,,T,751,1638
1/1/2017,7:32:00,AM,35,93,13,,0.02,751,1638
1/1/2017,7:51:00,AM,36,93,10,,,751,1638
1/1/2017,7:53:00,AM,35,93,9,,0.02,751,1638
1/1/2017,8:53:00,AM,36,89,6,,T,751,1638
1/1/2017,9:53:00,AM,37,93,13,,0.01,751,1638
1/1/2017,10:00:00,AM,37,93,13,,,751,1638
1/1/2017,10:25:00,AM,37,89,9,,T,751,1638
1/1/2017,10:53:00,AM,38,86,6,,T,751,1638
1/1/2017,11:50:00,AM,39,87,10,,,751,1638
1/1/2017,11:53:00,AM,39,86,9,,0,751,1638
1/1/2017,12:53:00,PM,40,77,11,,0,751,1638
1/1/2017,1:53:00,PM,39,79,10,,0,751,1638
1/1/2017,2:53:00,PM,38,83,8,,0,751,1638
1/1/2017,3:53:00,PM,36,82,8,,0,751,1638
1/1/2017,4:00:00,PM,36,82,8,,,751,1638
1/1/2017,4:23:00,PM,36,82,7,,,751,1638
1/1/2017,4:53:00,PM,36,79,3,,0,751,1638
1/1/2017,5:00:00,PM,36,79,5,,,751,1638
1/1/2017,5:53:00,PM,35,85,0,,0,751,1638
1/1/2017,6:06:00,PM,33,89,5,,,751,1638
1/1/2017,6:53:00,PM,34,85,5,,0,751,1638
1/1/2017,7:53:00,PM,35,85,0,,0,751,1638
1/1/2017,8:51:00,PM,34,81,8,,,751,1638
1/1/2017,8:53:00,PM,34,82,9,,0,751,1638
1/1/2017,9:53:00,PM,32,85,7,,0,751,1638
1/1/2017,10:00:00,PM,32,85,7,,,751,1638
1/1/2017,10:53:00,PM,33,89,3,,0,751,1638
1/1/2017,11:53:00,PM,34,82,0,,0,751,1638
1/1/2017,11:59:00,PM,,,,,,751,1638
1/2/2017,12:53:00,AM,34,73,11,,0,751,1638
1/2/2017,1:53:00,AM,34,67,13,,0,751,1638
1/2/2017,2:53:00,AM,34,67,16,,0,751,1638
1/2/2017,3:53:00,AM,33,70,15,20,0,751,1638
1/2/2017,4:00:00,AM,33,70,15,,,751,1638
1/2/2017,4:53:00,AM,33,64,17,,0,751,1638
1/2/2017,5:53:00,AM,33,61,22,30,0,751,1638
1/2/2017,6:53:00,AM,33,61,20,,0,751,1638
1/2/2017,7:53:00,AM,32,61,16,24,0,751,1638
1/2/2017,8:53:00,AM,32,59,18,,0,751,1638
1/2/2017,9:53:00,AM,33,56,17,,0,751,1638
1/2/2017,10:00:00,AM,33,56,17,,,751,1638
1/2/2017,10:53:00,AM,34,56,17,,0,751,1638
1/2/2017,11:53:00,AM,34,54,21,33,0,751,1638
1/2/2017,12:53:00,PM,33,56,18,26,0,751,1638
1/2/2017,1:53:00,PM,33,54,25,33,0,751,1638
1/2/2017,2:53:00,PM,33,54,18,31,0,751,1638
1/2/2017,3:53:00,PM,32,54,22,32,0,751,1638
1/2/2017,4:00:00,PM,32,54,22,,,751,1639
1/2/2017,4:53:00,PM,31,54,23,31,0,751,1639
1/2/2017,5:53:00,PM,31,54,24,34,0,751,1639
1/2/2017,6:53:00,PM,30,56,28,36,0,751,1639
1/2/2017,7:53:00,PM,30,54,23,30,0,751,1639
1/2/2017,8:53:00,PM,30,54,17,30,0,751,1639
1/2/2017,9:53:00,PM,30,54,21,28,0,751,1639
1/2/2017,10:00:00,PM,30,54,21,,,751,1639
1/2/2017,10:53:00,PM,30,51,22,31,0,751,1639
1/2/2017,11:53:00,PM,29,56,20,,0,751,1639
1/2/2017,11:59:00,PM,,,,,,751,1639
1/3/2017,12:53:00,AM,29,56,17,,0,751,1639
1/3/2017,1:53:00,AM,30,51,18,29,0,751,1639
1/3/2017,2:53:00,AM,29,54,18,25,0,751,1639
1/3/2017,3:53:00,AM,29,54,18,26,0,751,1639
1/3/2017,4:00:00,AM,29,54,18,,,751,1639
1/3/2017,4:53:00,AM,29,54,17,25,0,751,1639
1/3/2017,5:53:00,AM,29,54,22,,0,751,1639
1/3/2017,6:53:00,AM,29,54,20,29,0,751,1639
1/3/2017,7:53:00,AM,28,56,21,29,0,751,1639
1/3/2017,8:53:00,AM,30,51,20,,0,751,1639
1/3/2017,9:53:00,AM,31,47,22,,0,751,1639
1/3/2017,10:00:00,AM,31,47,22,,,751,1639
1/3/2017,10:53:00,AM,32,45,26,33,0,751,1639
1/3/2017,11:53:00,AM,33,45,22,33,0,751,1639
1/3/2017,12:53:00,PM,34,46,23,31,0,751,1639
1/3/2017,1:53:00,PM,34,44,26,33,0,751,1639
1/3/2017,2:53:00,PM,33,45,28,34,0,751,1639
1/3/2017,3:53:00,PM,31,47,26,38,0,751,1639
1/3/2017,4:00:00,PM,31,47,26,,,751,1640
1/3/2017,4:53:00,PM,29,51,24,34,0,751,1640
1/3/2017,5:53:00,PM,28,51,24,32,0,751,1640
1/3/2017,6:53:00,PM,28,51,24,34,0,751,1640
1/3/2017,7:53:00,PM,28,51,25,34,0,751,1640
1/3/2017,8:53:00,PM,27,51,30,37,0,751,1640
1/3/2017,9:53:00,PM,27,49,28,39,0,751,1640
1/3/2017,10:00:00,PM,27,49,28,,,751,1640
1/3/2017,10:53:00,PM,27,49,29,38,0,751,1640
1/3/2017,11:53:00,PM,27,49,26,36,0,751,1640
1/3/2017,11:59:00,PM,,,,,,751,1640
1/4/2017,12:53:00,AM,27,46,25,34,0,751,1640
1/4/2017,1:53:00,AM,27,45,23,37,0,751,1640
1/4/2017,2:53:00,AM,28,44,30,40,0,751,1640
1/4/2017,3:53:00,AM,28,47,31,37,0,751,1640
1/4/2017,4:00:00,AM,28,47,31,,,751,1640
1/4/2017,4:53:00,AM,27,51,26,39,0,751,1640
1/4/2017,5:53:00,AM,28,47,29,34,0,751,1640
1/4/2017,6:53:00,AM,29,43,30,40,0,751,1640
1/4/2017,7:53:00,AM,29,39,29,36,0,751,1640
1/4/2017,8:53:00,AM,29,38,28,36,0,751,1640
1/4/2017,9:53:00,AM,30,34,28,36,0,751,1640
1/4/2017,10:00:00,AM,30,34,28,,,751,1640
1/4/2017,10:53:00,AM,30,34,26,36,0,751,1640
1/4/2017,11:53:00,AM,31,31,22,34,0,751,1640
1/4/2017,12:53:00,PM,32,30,21,,0,751,1640
1/4/2017,1:53:00,PM,33,29,25,38,0,751,1640
1/4/2017,2:53:00,PM,33,28,24,33,0,751,1640
1/4/2017,3:53:00,PM,31,31,24,28,0,751,1640
1/4/2017,4:00:00,PM,31,31,24,,,751,1641
1/4/2017,4:53:00,PM,31,30,20,28,0,751,1641
1/4/2017,5:53:00,PM,29,33,14,,0,751,1641
1/4/2017,6:53:00,PM,29,34,11,,0,751,1641
1/4/2017,7:53:00,PM,29,31,7,,0,751,1641
1/4/2017,8:53:00,PM,27,39,8,,0,751,1641
1/4/2017,9:53:00,PM,28,37,10,,0,751,1641
1/4/2017,10:00:00,PM,28,37,10,,,751,1641
1/4/2017,10:53:00,PM,29,34,9,,0,751,1641
1/4/2017,11:53:00,PM,30,31,9,,0,751,1641
1/4/2017,11:59:00,PM,,,,,,751,1641
1/5/2017,12:53:00,AM,30,30,8,,0,751,1641
1/5/2017,1:53:00,AM,30,29,8,,0,751,1641
1/5/2017,2:53:00,AM,30,33,11,,0,751,1641
1/5/2017,3:53:00,AM,24,52,7,,0,751,1641
1/5/2017,4:00:00,AM,24,52,7,,,751,1641
1/5/2017,4:53:00,AM,21,74,3,,0,751,1641
1/5/2017,5:53:00,AM,20,78,6,,0,751,1641
1/5/2017,6:53:00,AM,19,81,6,,0,751,1641
1/5/2017,7:53:00,AM,19,81,5,,0,751,1641
1/5/2017,8:53:00,AM,21,81,5,,0,751,1641
1/5/2017,9:53:00,AM,25,63,3,,0,751,1641
1/5/2017,10:00:00,AM,25,63,3,,,751,1641
1/5/2017,10:53:00,AM,29,47,0,,0,751,1641
1/5/2017,11:53:00,AM,30,49,5,,0,751,1641
1/5/2017,12:53:00,PM,33,42,3,,0,751,1641
1/5/2017,1:53:00,PM,33,43,3,,0,751,1641
1/5/2017,2:53:00,PM,34,40,5,,0,751,1641
1/5/2017,3:53:00,PM,32,41,8,,0,751,1641
1/5/2017,4:00:00,PM,32,41,8,,,751,1643
1/5/2017,4:53:00,PM,28,47,9,,0,751,1643
1/5/2017,5:53:00,PM,27,51,10,,0,751,1643
1/5/2017,6:53:00,PM,25,53,10,,0,751,1643
1/5/2017,7:53:00,PM,25,58,9,,0,751,1643
1/5/2017,8:53:00,PM,24,57,11,,0,751,1643
1/5/2017,9:53:00,PM,24,60,14,,0,751,1643
1/5/2017,10:00:00,PM,24,60,14,,,751,1643
1/5/2017,10:53:00,PM,24,60,11,,0,751,1643
1/5/2017,11:53:00,PM,21,68,8,,0,751,1643
1/5/2017,11:59:00,PM,,,,,,751,1643
1/6/2017,12:53:00,AM,22,68,9,,0,751,1643
1/6/2017,1:53:00,AM,22,68,3,,0,751,1643
1/6/2017,2:53:00,AM,20,74,8,,0,751,1643
1/6/2017,3:53:00,AM,20,74,11,,0,751,1643
1/6/2017,4:00:00,AM,20,74,11,,,751,1643
1/6/2017,4:53:00,AM,20,74,13,,0,751,1643
1/6/2017,5:53:00,AM,20,74,3,,0,751,1643
1/6/2017,6:53:00,AM,18,77,8,,0,751,1643
1/6/2017,7:53:00,AM,20,74,10,,0,751,1643
1/6/2017,8:53:00,AM,21,74,9,,0,751,1643
1/6/2017,9:53:00,AM,24,62,10,,0,751,1643
1/6/2017,10:00:00,AM,24,62,10,,,751,1643
1/6/2017,10:53:00,AM,27,55,14,,0,751,1643
1/6/2017,11:53:00,AM,30,49,13,,0,751,1643
1/6/2017,12:53:00,PM,32,45,15,,0,751,1643
1/6/2017,1:53:00,PM,33,43,11,,0,751,1643
1/6/2017,2:53:00,PM,32,47,16,,0,751,1643
1/6/2017,3:53:00,PM,31,47,15,,0,751,1643
1/6/2017,4:00:00,PM,31,47,15,,,751,1644
1/6/2017,4:53:00,PM,29,51,16,,0,751,1644
1/6/2017,5:53:00,PM,27,53,17,,0,751,1644
1/6/2017,6:53:00,PM,26,55,17,,0,751,1644
1/6/2017,7:53:00,PM,25,58,17,,0,751,1644
1/6/2017,8:53:00,PM,24,60,16,,0,751,1644
1/6/2017,9:53:00,PM,24,60,18,,0,751,1644
1/6/2017,10:00:00,PM,24,60,18,,,751,1644
1/6/2017,10:53:00,PM,23,60,17,,0,751,1644
1/6/2017,11:53:00,PM,24,57,14,,0,751,1644
1/6/2017,11:59:00,PM,,,,,,751,1644
1/7/2017,12:53:00,AM,25,55,15,,0,751,1644
1/7/2017,1:53:00,AM,25,53,15,,0,751,1644
1/7/2017,2:53:00,AM,25,63,6,,0,751,1644
1/7/2017,3:53:00,AM,26,51,17,24,0,751,1644
1/7/2017,4:00:00,AM,26,51,17,,,751,1644
1/7/2017,4:53:00,AM,27,46,18,,0,751,1644
1/7/2017,5:53:00,AM,27,49,22,28,0,751,1644
1/7/2017,6:53:00,AM,28,47,23,32,0,751,1644
1/7/2017,7:53:00,AM,27,51,22,33,0,751,1644
1/7/2017,8:53:00,AM,28,49,24,36,0,751,1644
1/7/2017,9:53:00,AM,28,47,31,44,0,751,1644
1/7/2017,10:00:00,AM,28,47,31,,,751,1644
1/7/2017,10:53:00,AM,29,49,28,36,T,751,1644
1/7/2017,11:53:00,AM,27,66,23,37,T,751,1644
1/7/2017,12:53:00,PM,28,58,22,32,T,751,1644
1/7/2017,1:53:00,PM,29,56,21,24,0,751,1644
1/7/2017,2:53:00,PM,28,72,20,28,T,751,1644
1/7/2017,3:31:00,PM,27,75,22,30,T,751,1644
1/7/2017,3:45:00,PM,26,81,18,,T,751,1644
1/7/2017,3:53:00,PM,26,84,17,26,0.01,751,1644
1/7/2017,4:00:00,PM,26,84,17,,,750,1645
1/7/2017,4:07:00,PM,26,84,18,30,T,750,1645
1/7/2017,4:53:00,PM,27,78,18,,T,750,1645
1/7/2017,5:24:00,PM,27,78,13,26,0.01,750,1645
1/7/2017,5:40:00,PM,27,81,15,,0.01,750,1645
1/7/2017,5:53:00,PM,27,81,13,,0.01,750,1645
1/7/2017,6:51:00,PM,27,80,13,,,750,1645
1/7/2017,6:53:00,PM,26,84,11,,T,750,1645
1/7/2017,7:29:00,PM,26,81,14,,T,750,1645
1/7/2017,7:53:00,PM,26,81,15,,T,750,1645
1/7/2017,8:53:00,PM,27,78,13,,T,750,1645
1/7/2017,9:20:00,PM,27,81,11,,T,750,1645
1/7/2017,9:53:00,PM,27,81,10,,T,750,1645
1/7/2017,10:00:00,PM,27,81,10,,,750,1645
1/7/2017,10:53:00,PM,28,81,10,,T,750,1645
1/7/2017,11:53:00,PM,28,81,8,,T,750,1645
1/7/2017,11:59:00,PM,,,,,,750,1645
1/8/2017,12:30:00,AM,28,78,9,,T,750,1645
1/8/2017,12:53:00,AM,28,78,8,,T,750,1645
1/8/2017,1:53:00,AM,29,78,8,,T,750,1645
1/8/2017,2:53:00,AM,29,75,9,,0,750,1645
1/8/2017,3:53:00,AM,30,82,0,,0,750,1645
1/8/2017,4:00:00,AM,30,82,0,,,750,1645
1/8/2017,4:51:00,AM,30,80,0,,,750,1645
1/8/2017,4:53:00,AM,30,82,0,,T,750,1645
1/8/2017,5:51:00,AM,34,70,17,,T,750,1645
1/8/2017,5:52:00,AM,34,67,18,,T,750,1645
1/8/2017,6:33:00,AM,34,67,21,,T,750,1645
1/8/2017,6:53:00,AM,33,64,23,38,T,750,1645
1/8/2017,7:53:00,AM,33,70,20,30,0.01,750,1645
1/8/2017,8:53:00,AM,33,92,25,32,0.06,750,1645
1/8/2017,9:53:00,AM,32,96,26,38,0.03,750,1645
1/8/2017,10:00:00,AM,32,96,26,,,750,1645
1/8/2017,10:53:00,AM,32,96,25,36,0.02,750,1645
1/8/2017,11:53:00,AM,32,96,24,31,0.01,750,1645
1/8/2017,12:53:00,PM,33,89,15,,0.01,750,1645
1/8/2017,1:53:00,PM,32,85,18,,0.04,750,1645
1/8/2017,2:21:00,PM,32,85,18,,T,750,1645
1/8/2017,2:31:00,PM,32,85,17,,T,750,1645
1/8/2017,2:40:00,PM,32,82,18,,T,750,1645
1/8/2017,2:51:00,PM,30,86,15,,,750,1645
1/8/2017,2:53:00,PM,31,85,17,,T,750,1645
1/8/2017,2:57:00,PM,31,85,16,,T,750,1645
1/8/2017,3:32:00,PM,31,89,15,,0.03,750,1645
1/8/2017,3:42:00,PM,31,85,16,,0.05,750,1645
1/8/2017,3:53:00,PM,31,89,20,,0.08,750,1645
1/8/2017,4:00:00,PM,31,89,20,,,750,1646
1/8/2017,4:51:00,PM,32,87,14,,,750,1646
1/8/2017,4:53:00,PM,31,92,13,,0.07,750,1646
1/8/2017,5:53:00,PM,31,92,16,,0.15,750,1646
1/8/2017,6:53:00,PM,31,92,15,,0.02,750,1646
1/8/2017,7:19:00,PM,31,89,10,,T,750,1646
1/8/2017,7:38:00,PM,31,92,9,,0.01,750,1646
1/8/2017,7:53:00,PM,31,92,14,,0.02,750,1646
1/8/2017,8:05:00,PM,31,92,20,,T,750,1646
1/8/2017,8:17:00,PM,31,92,18,,T,750,1646
1/8/2017,8:22:00,PM,31,92,15,,T,750,1646
1/8/2017,8:53:00,PM,32,92,15,,0.01,750,1646
1/8/2017,9:02:00,PM,32,88,17,,T,750,1646
1/8/2017,9:13:00,PM,31,92,15,,T,750,1646
1/8/2017,9:24:00,PM,32,88,17,,T,750,1646
1/8/2017,9:53:00,PM,31,92,17,,T,750,1646
1/8/2017,10:00:00,PM,31,92,17,,,750,1646
1/8/2017,10:15:00,PM,31,92,11,,T,750,1646
1/8/2017,10:50:00,PM,30,93,8,,T,750,1646
1/8/2017,10:53:00,PM,31,92,8,,T,750,1646
1/8/2017,11:51:00,PM,32,87,10,,,750,1646
1/8/2017,11:53:00,PM,32,88,10,,0,750,1646
1/8/2017,11:59:00,PM,,,,,,750,1646
1/9/2017,12:08:00,AM,31,92,8,,,750,1646
1/9/2017,12:39:00,AM,31,92,13,,,750,1646
1/9/2017,12:53:00,AM,31,92,14,,0,750,1646
1/9/2017,1:40:00,AM,31,89,10,,,750,1646
1/9/2017,1:53:00,AM,31,89,10,,0,750,1646
1/9/2017,2:19:00,AM,30,92,10,,,750,1646
1/9/2017,2:53:00,AM,30,92,10,,0,750,1646
1/9/2017,3:14:00,AM,30,92,10,,T,750,1646
1/9/2017,3:53:00,AM,30,96,3,,T,750,1646
1/9/2017,4:00:00,AM,30,92,3,,,750,1646
1/9/2017,4:53:00,AM,31,89,11,,T,750,1646
1/9/2017,5:02:00,AM,31,89,10,,T,750,1646
1/9/2017,5:39:00,AM,31,92,11,,0.01,750,1646
1/9/2017,5:53:00,AM,32,92,10,,0.03,750,1646
1/9/2017,6:34:00,AM,33,96,9,,0.07,750,1646
1/9/2017,6:51:00,AM,34,93,6,,,750,1646
1/9/2017,6:53:00,AM,33,96,6,,0.09,750,1646
1/9/2017,7:24:00,AM,33,92,11,,0.05,750,1646
1/9/2017,7:51:00,AM,32,93,15,,,750,1646
1/9/2017,7:53:00,AM,32,96,15,,0.04,750,1646
1/9/2017,8:53:00,AM,33,96,13,,0,750,1646
1/9/2017,9:53:00,AM,33,92,11,,0,750,1646
1/9/2017,10:00:00,AM,33,92,11,,,750,1646
1/9/2017,10:53:00,AM,35,93,7,,0,750,1646
1/9/2017,11:53:00,AM,36,93,15,,0.01,750,1646
1/9/2017,12:41:00,PM,36,93,9,,0.02,750,1646
1/9/2017,12:53:00,PM,36,93,9,,0.01,750,1646
1/9/2017,1:29:00,PM,37,93,10,,,750,1646
1/9/2017,1:53:00,PM,39,86,10,,0,750,1646
1/9/2017,2:53:00,PM,40,86,8,,0.01,750,1646
1/9/2017,3:26:00,PM,40,89,10,,0.01,750,1646
1/9/2017,3:53:00,PM,40,86,6,,T,750,1646
1/9/2017,4:00:00,PM,40,86,6,,,750,1647
1/9/2017,4:53:00,PM,35,96,7,,T,750,1647
1/9/2017,5:00:00,PM,35,96,10,,T,750,1647
1/9/2017,5:53:00,PM,34,97,10,,0.02,750,1647
1/9/2017,6:53:00,PM,35,96,10,,0.04,750,1647
1/9/2017,7:21:00,PM,34,100,10,,T,750,1647
1/9/2017,7:53:00,PM,35,100,11,,T,750,1647
1/9/2017,8:53:00,PM,34,100,10,,0.01,750,1647
1/9/2017,9:53:00,PM,35,100,9,,T,750,1647
1/9/2017,10:00:00,PM,35,100,9,,,750,1647
1/9/2017,10:53:00,PM,35,100,7,,T,750,1647
1/9/2017,11:53:00,PM,35,93,9,,0.02,750,1647
1/9/2017,11:59:00,PM,,,,,,750,1647
1/10/2017,12:02:00,AM,36,89,11,,0.01,750,1647
1/10/2017,12:53:00,AM,36,93,11,,0.05,750,1647
1/10/2017,1:53:00,AM,35,96,9,,T,750,1647
1/10/2017,2:50:00,AM,36,93,10,,T,750,1647
1/10/2017,2:53:00,AM,35,96,11,,T,750,1647
1/10/2017,3:51:00,AM,36,93,8,,,750,1647
1/10/2017,3:53:00,AM,35,93,9,,T,750,1647
1/10/2017,4:00:00,AM,35,93,9,,,750,1647
1/10/2017,4:51:00,AM,36,93,8,,,750,1647
1/10/2017,4:53:00,AM,35,96,7,,0.07,750,1647
1/10/2017,5:29:00,AM,35,93,9,,T,750,1647
1/10/2017,5:53:00,AM,35,93,13,,T,750,1647
1/10/2017,6:53:00,AM,35,93,14,,0,750,1647
1/10/2017,7:06:00,AM,35,93,11,,,750,1647
1/10/2017,7:42:00,AM,36,93,9,,,750,1647
1/10/2017,7:53:00,AM,36,93,9,,T,750,1647
1/10/2017,8:53:00,AM,36,93,11,,0.01,750,1647
1/10/2017,9:53:00,AM,36,93,11,,T,750,1647
1/10/2017,10:00:00,AM,36,93,11,,,750,1647
1/10/2017,10:53:00,AM,36,93,10,,0,750,1647
1/10/2017,11:53:00,AM,36,89,14,,0,750,1647
1/10/2017,12:53:00,PM,37,82,11,,0,750,1647
1/10/2017,1:53:00,PM,36,86,14,,T,750,1647
1/10/2017,2:41:00,PM,36,86,10,,T,750,1647
1/10/2017,2:53:00,PM,36,86,13,,T,750,1647
1/10/2017,3:53:00,PM,38,68,17,,0,750,1647
1/10/2017,4:00:00,PM,38,68,17,,,749,1648
1/10/2017,4:53:00,PM,37,65,22,29,0,749,1648
1/10/2017,5:53:00,PM,37,65,9,,T,749,1648
1/10/2017,6:05:00,PM,36,67,21,,T,749,1648
1/10/2017,6:11:00,PM,35,76,22,33,0.01,749,1648
1/10/2017,6:30:00,PM,33,89,14,23,0.02,749,1648
1/10/2017,6:37:00,PM,33,89,14,,0.03,749,1648
1/10/2017,6:47:00,PM,34,81,10,24,0.03,749,1648
1/10/2017,6:53:00,PM,34,89,8,,0.03,749,1648
1/10/2017,7:26:00,PM,34,82,9,,0.01,749,1648
1/10/2017,7:42:00,PM,34,85,11,,0.02,749,1648
1/10/2017,7:48:00,PM,34,87,14,,0.03,749,1648
1/10/2017,7:51:00,PM,34,87,18,25,,749,1648
1/10/2017,7:53:00,PM,33,89,15,25,0.06,749,1648
1/10/2017,8:00:00,PM,32,96,14,26,0.02,749,1648
1/10/2017,8:27:00,PM,32,96,18,28,0.12,749,1648
1/10/2017,8:53:00,PM,32,96,23,30,0.15,749,1648
1/10/2017,9:53:00,PM,31,100,24,29,0.12,749,1648
1/10/2017,10:00:00,PM,31,100,24,,,749,1648
1/10/2017,10:53:00,PM,31,100,17,,0.1,749,1648
1/10/2017,11:48:00,PM,30,100,16,,0.07,749,1648
1/10/2017,11:53:00,PM,31,96,14,,0.06,749,1648
1/10/2017,11:59:00,PM,,,,,,749,1648
1/11/2017,12:01:00,AM,31,92,16,,T,749,1648
1/11/2017,12:24:00,AM,31,89,18,,T,749,1648
1/11/2017,12:33:00,AM,31,89,14,25,0.01,749,1648
1/11/2017,12:50:00,AM,30,93,18,,0.01,749,1648
1/11/2017,12:53:00,AM,31,89,17,24,0.01,749,1648
1/11/2017,1:10:00,AM,32,79,16,23,T,749,1648
